ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
228355	Madd	MAP-kinase activating death domain	-0.69	0.2
12444	Ccnd2	cyclin D2	1.12	0.9
20848	Stat3	signal transducer and activator of transcription 3	0.76	0.93
110532	Adarb1	adenosine deaminase, RNA-specific, B1	0.92	1
12181	Bop1	block of proliferation 1	0.73	1
63955	Cables1	CDK5 and Abl enzyme substrate 1	0.65	1
100042784	Prdm11	PR domain containing 11	0.61	1
211586	Tfdp2	transcription factor Dp 2	-0.61	1
55948	Sfn	stratifin	-0.53	1
15481	Hspa8	heat shock protein 8	0.49	1
12452	Ccng2	cyclin G2	-0.47	1
18148	Npm1	nucleophosmin 1	0.46	1
18627	Per2	period circadian clock 2	0.44	1
23882	Gadd45g	growth arrest and DNA-damage-inducible 45 gamma	0.43	1
74112	Usp16	ubiquitin specific peptidase 16	0.42	1
12453	Ccni	cyclin I	-0.4	1
16477	Junb	jun B proto-oncogene	0.34	1
270906	Prr11	proline rich 11	-0.34	1
67121	Mastl	microtubule associated serine/threonine kinase-like	-0.34	1
227720	Nup214	nucleoporin 214	0.32	1
230908	Tardbp	TAR DNA binding protein	0.32	1
104394	E2f4	E2F transcription factor 4	0.31	1
12449	Ccnf	cyclin F	-0.3	1
19651	Rbl2	RB transcriptional corepressor like 2	-0.3	1
353310	Zfp703	zinc finger protein 703	-0.3	1
13000	Csnk2a2	casein kinase 2, alpha prime polypeptide	0.29	1
13197	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha	-0.29	1
353170	Txlng	taxilin gamma	0.29	1
64934	Pes1	pescadillo ribosomal biogenesis factor 1	0.29	1
110279	Bcr	breakpoint cluster region	-0.28	1
12443	Ccnd1	cyclin D1	-0.28	1
13016	Ctbp1	C-terminal binding protein 1	-0.28	1
18795	Plcb1	phospholipase C, beta 1	-0.28	1
19645	Rb1	RB transcriptional corepressor 1	-0.28	1
13555	E2f1	E2F transcription factor 1	-0.27	1
68026	Pclaf	PCNA clamp associated factor	-0.27	1
13559	E2f5	E2F transcription factor 5	0.26	1
20469	Sipa1	signal-induced proliferation associated gene 1	-0.25	1
22393	Wfs1	wolframin ER transmembrane glycoprotein	-0.25	1
52679	E2f7	E2F transcription factor 7	0.25	1
108961	E2f8	E2F transcription factor 8	0.24	1
30843	Fbxl12	F-box and leucine-rich repeat protein 12	-0.23	1
21335	Tacc3	transforming, acidic coiled-coil containing protein 3	-0.22	1
71514	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	0.22	1
12028	Bax	BCL2-associated X protein	-0.21	1
15901	Id1	inhibitor of DNA binding 1, HLH protein	0.21	1
17151	Ccndbp1	cyclin D-type binding-protein 1	-0.2	1
66214	Rgcc	regulator of cell cycle	-0.2	1
170936	Zfp369	zinc finger protein 369	0.19	1
60530	Fignl1	fidgetin-like 1	-0.19	1
68077	Nop53	NOP53 ribosome biogenesis factor	-0.19	1
78926	Gas2l1	growth arrest-specific 2 like 1	-0.18	1
19264	Ptprc	protein tyrosine phosphatase, receptor type, C	-0.16	1
12448	Ccne2	cyclin E2	-0.15	1
64383	Sirt2	sirtuin 2	-0.15	1
80912	Pum1	pumilio RNA-binding family member 1	0.15	1
107047	Psmg2	proteasome (prosome, macropain) assembly chaperone 2	0.14	1
11920	Atm	ataxia telangiectasia mutated	0.14	1
14773	Grk5	G protein-coupled receptor kinase 5	-0.14	1
170813	Ms4a3	membrane-spanning 4-domains, subfamily A, member 3	-0.14	1
19364	Rad51d	RAD51 paralog D	-0.13	1
72568	Lin9	lin-9 homolog (C. elegans)	-0.13	1
