ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
16175	Il1a	interleukin 1 alpha	3.08	0.00095
18106	Cd244a	CD244 molecule A	1.44	0.3
16176	Il1b	interleukin 1 beta	1.41	0.48
50930	Tnfsf14	tumor necrosis factor (ligand) superfamily, member 14	1.16	0.56
17874	Myd88	myeloid differentiation primary response gene 88	0.64	0.56
16193	Il6	interleukin 6	1.54	0.63
16159	Il12a	interleukin 12a	0.64	0.89
17130	Smad6	SMAD family member 6	-0.71	1
20297	Ccl20	chemokine (C-C motif) ligand 20	-0.57	1
12519	Cd80	CD80 antigen	-0.53	1
16189	Il4	interleukin 4	-0.4	1
20311	Cxcl5	chemokine (C-X-C motif) ligand 5	-0.4	1
12778	Ackr3	atypical chemokine receptor 3	-0.39	1
18030	Nfil3	nuclear factor, interleukin 3, regulated	0.39	1
20312	Cx3cl1	chemokine (C-X3-C motif) ligand 1	-0.38	1
16994	Ltb	lymphotoxin B	-0.37	1
23832	Xcr1	chemokine (C motif) receptor 1	-0.37	1
330122	Cxcl3	chemokine (C-X-C motif) ligand 3	-0.37	1
14245	Lpin1	lipin 1	-0.36	1
53856	Prg3	proteoglycan 3	-0.36	1
77777	Ulbp1	UL16 binding protein 1	-0.36	1
243864	Mill2	MHC I like leukocyte 2	-0.35	1
18413	Osm	oncostatin M	0.32	1
22038	Plscr1	phospholipid scramblase 1	0.32	1
14825	Cxcl1	chemokine (C-X-C motif) ligand 1	-0.31	1
12767	Cxcr4	chemokine (C-X-C motif) receptor 4	-0.29	1
235623	Scap	SREBF chaperone	0.28	1
12479	Cd1d1	CD1d1 antigen	-0.27	1
15007	H2-Q10	histocompatibility 2, Q region locus 10	-0.26	1
20310	Cxcl2	chemokine (C-X-C motif) ligand 2	-0.24	1
16988	Lst1	leukocyte specific transcript 1	-0.23	1
12775	Ccr7	chemokine (C-C motif) receptor 7	-0.21	1
13051	Cx3cr1	chemokine (C-X3-C motif) receptor 1	-0.21	1
