ENTREZID	SYMBOL	GENENAME	FC	ADJ.PVAL
54670	Atp8b1	ATPase, class I, type 8B, member 1	-1.15	0.077
18569	Pdcd4	programmed cell death 4	-1.21	0.13
13436	Dnmt3b	DNA methyltransferase 3B	1.66	0.3
17684	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	0.68	0.39
18432	Mybbp1a	MYB binding protein (P160) 1a	1	0.44
21885	Tle1	transducin-like enhancer of split 1	1.01	0.47
18029	Nfic	nuclear factor I/C	-0.44	0.47
20779	Src	Rous sarcoma oncogene	-0.9	0.75
216161	Sbno2	strawberry notch 2	0.68	0.83
12317	Calr	calreticulin	0.55	0.88
68750	Rreb1	ras responsive element binding protein 1	-0.45	0.94
19416	Rasd1	RAS, dexamethasone-induced 1	0.93	0.98
229615	Pias3	protein inhibitor of activated STAT 3	-0.57	0.98
17122	Mxd4	Max dimerization protein 4	-0.56	0.99
104383	Rcor2	REST corepressor 2	-1	1
13710	Elf3	E74-like factor 3	-0.97	1
386655	Eid2	EP300 interacting inhibitor of differentiation 2	0.87	1
67991	Nacc2	nucleus accumbens associated 2, BEN and BTB (POZ) domain containing	-0.85	1
77286	Nkrf	NF-kappaB repressing factor	0.77	1
15468	Prmt2	protein arginine N-methyltransferase 2	-0.71	1
70127	Dpf3	D4, zinc and double PHD fingers, family 3	-0.68	1
13017	Ctbp2	C-terminal binding protein 2	0.62	1
231798	Lrch4	leucine-rich repeats and calponin homology (CH) domain containing 4	-0.62	1
100042784	Prdm11	PR domain containing 11	0.61	1
211586	Tfdp2	transcription factor Dp 2	-0.61	1
71041	Pcgf6	polycomb group ring finger 6	0.59	1
192231	Hexim1	hexamethylene bis-acetamide inducible 1	-0.58	1
12051	Bcl3	B cell leukemia/lymphoma 3	0.57	1
84653	Hes7	hes family bHLH transcription factor 7	-0.56	1
18813	Pa2g4	proliferation-associated 2G4	0.55	1
71952	Riox1	ribosomal oxygenase 1	0.54	1
12494	Cd38	CD38 antigen	-0.53	1
71835	Lancl2	LanC (bacterial lantibiotic synthetase component C)-like 2	-0.53	1
73739	Cby1	chibby family member 1, beta catenin antagonist	-0.5	1
11819	Nr2f2	nuclear receptor subfamily 2, group F, member 2	-0.49	1
15481	Hspa8	heat shock protein 8	0.49	1
22411	Wnt11	wingless-type MMTV integration site family, member 11	-0.48	1
22691	Zscan2	zinc finger and SCAN domain containing 2	-0.48	1
116871	Mta3	metastasis associated 3	-0.46	1
12335	Capn3	calpain 3	-0.46	1
320799	Zhx3	zinc fingers and homeoboxes 3	-0.46	1
12398	Cbfa2t3	CBFA2/RUNX1 translocation partner 3	-0.45	1
15184	Hdac5	histone deacetylase 5	-0.45	1
71093	Atoh8	atonal bHLH transcription factor 8	-0.45	1
108000	Cenpf	centromere protein F	-0.44	1
18627	Per2	period circadian clock 2	0.44	1
18986	Pou2f1	POU domain, class 2, transcription factor 1	-0.44	1
56218	Patz1	POZ (BTB) and AT hook containing zinc finger 1	-0.44	1
21833	Thra	thyroid hormone receptor alpha	-0.43	1
107515	Lgr4	leucine-rich repeat-containing G protein-coupled receptor 4	-0.42	1
240672	Dusp5	dual specificity phosphatase 5	0.42	1
73086	Rps6ka5	ribosomal protein S6 kinase, polypeptide 5	-0.42	1
20893	Bhlhe40	basic helix-loop-helix family, member e40	0.41	1
16189	Il4	interleukin 4	-0.4	1
71059	Hexim2	hexamethylene bis-acetamide inducible 2	-0.4	1
16950	Loxl3	lysyl oxidase-like 3	0.39	1
18030	Nfil3	nuclear factor, interleukin 3, regulated	0.39	1
18673	Phb	prohibitin	0.39	1
234366	Gatad2a	GATA zinc finger domain containing 2A	0.39	1
68036	Zfp706	zinc finger protein 706	0.39	1
15378	Hnf4a	hepatic nuclear factor 4, alpha	-0.38	1
385674	Zfp174	zinc finger protein 174	-0.38	1
57908	Zfp318	zinc finger protein 318	0.38	1
22666	Zbtb14	zinc finger and BTB domain containing 14	-0.36	1
69601	Dab2ip	disabled 2 interacting protein	-0.36	1
12916	Crem	cAMP responsive element modulator	-0.35	1
16362	Irf1	interferon regulatory factor 1	0.35	1
208727	Hdac4	histone deacetylase 4	0.35	1
53975	Ddx20	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	0.35	1
56233	Hdac7	histone deacetylase 7	-0.35	1
56490	Zbtb20	zinc finger and BTB domain containing 20	-0.35	1
76131	Depdc1a	DEP domain containing 1a	-0.35	1
140482	Zfp358	zinc finger protein 358	-0.34	1
14235	Foxm1	forkhead box M1	-0.34	1
21803	Tgfb1	transforming growth factor, beta 1	0.34	1
75339	Mphosph8	M-phase phosphoprotein 8	0.34	1
12952	Cry1	cryptochrome 1 (photolyase-like)	0.33	1
17121	Mxd3	Max dimerization protein 3	-0.33	1
245007	Zbtb38	zinc finger and BTB domain containing 38	-0.33	1
12578	Cdkn2a	cyclin dependent kinase inhibitor 2A	-0.32	1
19015	Ppard	peroxisome proliferator activator receptor delta	-0.32	1
14056	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit	-0.31	1
232334	Vgll4	vestigial like family member 4	-0.31	1
243931	Tshz3	teashirt zinc finger family member 3	0.31	1
56086	Set	SET nuclear oncogene	0.31	1
19016	Pparg	peroxisome proliferator activated receptor gamma	0.3	1
20238	Atxn1	ataxin 1	-0.3	1
329416	Nostrin	nitric oxide synthase trafficker	-0.3	1
353310	Zfp703	zinc finger protein 703	-0.3	1
83925	Trps1	transcriptional repressor GATA binding 1	-0.3	1
226442	Zfp281	zinc finger protein 281	0.29	1
234358	Zfp930	zinc finger protein 930	0.29	1
13016	Ctbp1	C-terminal binding protein 1	-0.28	1
18795	Plcb1	phospholipase C, beta 1	-0.28	1
19645	Rb1	RB transcriptional corepressor 1	-0.28	1
68837	Foxk2	forkhead box K2	0.28	1
77035	Kdm8	lysine (K)-specific demethylase 8	0.28	1
81004	Tbl1xr1	transducin (beta)-like 1X-linked receptor 1	-0.28	1
13555	E2f1	E2F transcription factor 1	-0.27	1
14456	Gas6	growth arrest specific 6	-0.27	1
15460	Hr	lysine demethylase and nuclear receptor corepressor	-0.27	1
22088	Tsg101	tumor susceptibility gene 101	-0.27	1
99890	Prmt6	protein arginine N-methyltransferase 6	0.27	1
106931	Kctd1	potassium channel tetramerisation domain containing 1	-0.26	1
14375	Xrcc6	X-ray repair complementing defective repair in Chinese hamster cells 6	0.26	1
19708	Dpf2	D4, zinc and double PHD fingers family 2	-0.26	1
57441	Gmnn	geminin	-0.26	1
79221	Hdac9	histone deacetylase 9	-0.26	1
97165	Hmgb2	high mobility group box 2	-0.26	1
12576	Cdkn1b	cyclin-dependent kinase inhibitor 1B	-0.25	1
17937	Nab2	Ngfi-A binding protein 2	0.25	1
216805	Flcn	folliculin	-0.25	1
57316	C1d	C1D nuclear receptor co-repressor	-0.25	1
67155	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	-0.25	1
13134	Dach1	dachshund family transcription factor 1	-0.24	1
13433	Dnmt1	DNA methyltransferase (cytosine-5) 1	-0.24	1
14629	Gclc	glutamate-cysteine ligase, catalytic subunit	0.24	1
17863	Myb	myeloblastosis oncogene	0.24	1
223828	Pphln1	periphilin 1	0.24	1
54006	Deaf1	DEAF1, transcription factor	-0.24	1
574428	Zmynd15	zinc finger, MYND-type containing 15	-0.24	1
11799	Birc5	baculoviral IAP repeat-containing 5	-0.23	1
12180	Smyd1	SET and MYND domain containing 1	0.23	1
12394	Runx1	runt related transcription factor 1	-0.23	1
56314	Zfp113	zinc finger protein 113	-0.23	1
114565	Zbtb21	zinc finger and BTB domain containing 21	0.22	1
13713	Elk3	ELK3, member of ETS oncogene family	-0.22	1
170787	Hdac10	histone deacetylase 10	-0.22	1
170826	Ppargc1b	peroxisome proliferative activated receptor, gamma, coactivator 1 beta	0.22	1
20185	Ncor1	nuclear receptor co-repressor 1	-0.22	1
57314	Nelfcd	negative elongation factor complex member C/D, Th1l	-0.22	1
57432	Zc3h8	zinc finger CCCH type containing 8	0.22	1
71514	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	0.22	1
12034	Phb2	prohibitin 2	0.21	1
12419	Cbx5	chromobox 5	-0.21	1
14797	Tle5	TLE family member 5, transcriptional modulator	-0.21	1
15182	Hdac2	histone deacetylase 2	0.21	1
15901	Id1	inhibitor of DNA binding 1, HLH protein	0.21	1
16201	Ilf3	interleukin enhancer binding factor 3	0.21	1
16825	Ldb1	LIM domain binding 1	-0.21	1
16969	Zbtb7a	zinc finger and BTB domain containing 7a	-0.21	1
194655	Klf11	Kruppel-like factor 11	-0.21	1
219158	Ccar2	cell cycle activator and apoptosis regulator 2	-0.21	1
230674	Kdm4a	lysine (K)-specific demethylase 4A	-0.21	1
269881	Map3k10	mitogen-activated protein kinase kinase kinase 10	-0.21	1
71458	Bcor	BCL6 interacting corepressor	-0.21	1
94088	Trim6	tripartite motif-containing 6	0.21	1
18591	Pdgfb	platelet derived growth factor, B polypeptide	0.2	1
22259	Nr1h3	nuclear receptor subfamily 1, group H, member 3	-0.2	1
12189	Brca1	breast cancer 1, early onset	-0.19	1
69009	Thap7	THAP domain containing 7	0.19	1
12608	Cebpb	CCAAT/enhancer binding protein (C/EBP), beta	0.18	1
14200	Fhl2	four and a half LIM domains 2	-0.18	1
15205	Hes1	hes family bHLH transcription factor 1	-0.18	1
17978	Ncoa2	nuclear receptor coactivator 2	-0.18	1
19726	Rfx3	regulatory factor X, 3 (influences HLA class II expression)	-0.18	1
219150	Hmbox1	homeobox containing 1	-0.18	1
56273	Pex14	peroxisomal biogenesis factor 14	0.18	1
56612	Pfdn5	prefoldin 5	-0.18	1
72183	Snx6	sorting nexin 6	-0.18	1
81601	Kat5	K(lysine) acetyltransferase 5	-0.18	1
94275	Maged1	melanoma antigen, family D, 1	-0.18	1
108899	2700081O15Rik	RIKEN cDNA 2700081O15 gene	-0.17	1
11622	Ahr	aryl-hydrocarbon receptor	0.17	1
12393	Runx2	runt related transcription factor 2	0.17	1
20467	Sin3b	transcriptional regulator, SIN3B (yeast)	-0.17	1
20475	Six5	sine oculis-related homeobox 5	0.17	1
229534	Pbxip1	pre B cell leukemia transcription factor interacting protein 1	-0.17	1
245688	Rbbp7	retinoblastoma binding protein 7, chromatin remodeling factor	0.17	1
54343	Atf7ip	activating transcription factor 7 interacting protein	-0.17	1
67050	Nkap	NFKB activating protein	-0.17	1
75580	Zbtb4	zinc finger and BTB domain containing 4	-0.17	1
99982	Kdm1a	lysine (K)-specific demethylase 1A	0.17	1
16468	Jarid2	jumonji, AT rich interactive domain 2	0.16	1
17128	Smad4	SMAD family member 4	-0.16	1
20474	Six4	sine oculis-related homeobox 4	-0.16	1
217732	Cipc	CLOCK interacting protein, circadian	0.16	1
21886	Tle2	transducin-like enhancer of split 2	-0.16	1
231866	Zfp12	zinc finger protein 12	-0.16	1
59004	Pias4	protein inhibitor of activated STAT 4	-0.16	1
66410	Mterf3	mitochondrial transcription termination factor 3	-0.16	1
71954	Suds3	suppressor of defective silencing 3 homolog (S. cerevisiae)	-0.16	1
94352	Loxl2	lysyl oxidase-like 2	0.16	1
107503	Atf5	activating transcription factor 5	0.15	1
12418	Cbx4	chromobox 4	-0.15	1
12568	Cdk5	cyclin-dependent kinase 5	-0.15	1
13198	Ddit3	DNA-damage inducible transcript 3	-0.15	1
16543	Mdfic	MyoD family inhibitor domain containing	-0.15	1
18128	Notch1	notch 1	-0.15	1
19272	Ptprk	protein tyrosine phosphatase, receptor type, K	-0.15	1
21417	Zeb1	zinc finger E-box binding homeobox 1	0.15	1
223453	Dap	death-associated protein	-0.15	1
